Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-3eqj,Spreadsheet,height,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,letter,ACQ_answer,ACQ,Level1,Level3,Level4,Level5,Level6,Level7,Level8,Level9,Level10,Level11,Level12,Level13,Level14,Level15,Level16,Level17,Level18,Level19,Level20,Level21,Level22,Level23,Level24,Level25,Level26,Level27,Level28,Level29,Level30,Level31,Level32,Level33,Level34,Level35,Level36,Level37,Level38,Level39,Level40,Level41,Level42,Level43,Level44,Level45,Level46,Level47,Level48,Level49,Level50,Level51,Level52,Level53,Level54,Level55,Level56,Level57,Level58,Level59,Level60,Level61,Level62,Level63,Level64,Level65,Level66,Level68,Level70,Level71,Level72,Level73,Level74,Level75,Level76,Level77,Level78,Level79,Level80,Level81,Level82,Level83,Level84,Level85,Level86,Level87,Level88,Level89,Level90,Level91,Level92,Level93,Level94,Level95,Level96,Level97,Level98,Level99,Level100,Level69,image,Level2,ANSWER,Level67,152,157,163,168,173,178,183,188,193,198
34,1667986620793,09/11/2022 09:37:00,1667986621489,1,09/11/2022 10:37:01,102468,2,task-dqjp,,25126239,38,7339199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x830,,Vision tests - online,3,152,152,152,152,17,7,1,Screen 1,fixation,fixation,500.61899999994785,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,1667986620955,09/11/2022 09:37:00,1667986621588,1,09/11/2022 10:37:01,102468,2,task-dqjp,,25126239,38,7339199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x830,,Vision tests - online,3,152,152,152,152,14,7,1,start,script,force_advance,66.3640000000596,,,,,0,1,0,,,,,1,va,N,,,0.857786271,0.543258903,0.428887465,0.343109428,0.271628011,0.214443024,0.171554351,0.135813825,0.107221423,0.08577713,0.0686217,0.05432551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N_upper_100.png,0.686224662,,,,,,,,,,,,
36,1667986622400,09/11/2022 09:37:02,1667986623090,1,09/11/2022 10:37:03,102468,2,task-dqjp,,25126239,38,7339199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x830,,Vision tests - online,3,152,152,152,152,14,7,8,Level7,Zone2,response_text_entry,1491.7000000476837,,Enter Key,n,1,1,0,0,,,,,1,va,N,,,0.857786271,0.543258903,0.428887465,0.343109428,0.271628011,0.214443024,0.171554351,0.135813825,0.107221423,0.08577713,0.0686217,0.05432551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N_upper_100.png,0.686224662,,,,,,,,,,,,
37,1667986622486,09/11/2022 09:37:02,1667986623107,1,09/11/2022 10:37:03,102468,2,task-dqjp,,25126239,38,7339199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x830,,Vision tests - online,3,152,152,152,152,14,7,15,end,advancementZone,timelimit_screen,16.39399999997113,,,,,0,1,0,,,1,,1,va,N,,,0.857786271,0.543258903,0.428887465,0.343109428,0.271628011,0.214443024,0.171554351,0.135813825,0.107221423,0.08577713,0.0686217,0.05432551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N_upper_100.png,0.686224662,,,,,,,,,,,,
38,1667986622888,09/11/2022 09:37:02,1667986623590,1,09/11/2022 10:37:03,102468,2,task-dqjp,,25126239,38,7339199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x830,,Vision tests - online,3,152,152,152,152,19,8,1,Screen 1,fixation,fixation,500.44999999995343,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,1667986623067,09/11/2022 09:37:03,1667986623671,1,09/11/2022 10:37:03,102468,2,task-dqjp,,25126239,38,7339199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x830,,Vision tests - online,3,152,152,152,152,18,8,1,start,script,force_advance,66.57300000009127,,,,,0,1,0,,,,,1,va,R,,,0.857786271,0.543258903,0.428887465,0.343109428,0.271628011,0.214443024,0.171554351,0.135813825,0.107221423,0.08577713,0.0686217,0.05432551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_upper_100.png,0.686224662,,,,,,,,,,,,
40,1667986625444,09/11/2022 09:37:05,1667986626132,1,09/11/2022 10:37:06,102468,2,task-dqjp,,25126239,38,7339199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x830,,Vision tests - online,3,152,152,152,152,18,8,9,Level8,Zone2,response_text_entry,2448.100000023842,,Enter Key,r,1,1,0,0,,,,,1,va,R,,,0.857786271,0.543258903,0.428887465,0.343109428,0.271628011,0.214443024,0.171554351,0.135813825,0.107221423,0.08577713,0.0686217,0.05432551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_upper_100.png,0.686224662,,,,,,,,,,,,
41,1667986625544,09/11/2022 09:37:05,1667986626150,1,09/11/2022 10:37:06,102468,2,task-dqjp,,25126239,38,7339199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x830,,Vision tests - online,3,152,152,152,152,18,8,15,end,advancementZone,timelimit_screen,16.645000000018626,,,,,0,1,0,,,1,,1,va,R,,,0.857786271,0.543258903,0.428887465,0.343109428,0.271628011,0.214443024,0.171554351,0.135813825,0.107221423,0.08577713,0.0686217,0.05432551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_upper_100.png,0.686224662,,,,,,,,,,,,
42,1667986625954,09/11/2022 09:37:05,1667986626642,1,09/11/2022 10:37:06,102468,2,task-dqjp,,25126239,38,7339199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x830,,Vision tests - online,3,152,152,152,152,21,9,1,Screen 1,fixation,fixation,500.75,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,1667986626116,09/11/2022 09:37:06,1667986626738,1,09/11/2022 10:37:06,102468,2,task-dqjp,,25126239,38,7339199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x830,,Vision tests - online,3,152,152,152,152,20,9,1,start,script,force_advance,66.29000000003725,,,,,0,1,0,,,,,1,va,S,,,0.857786271,0.543258903,0.428887465,0.343109428,0.271628011,0.214443024,0.171554351,0.135813825,0.107221423,0.08577713,0.0686217,0.05432551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_upper_100.png,0.686224662,,,,,,,,,,,,
44,1667986628090,09/11/2022 09:37:08,1667986628781,1,09/11/2022 10:37:08,102468,2,task-dqjp,,25126239,38,7339199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x830,,Vision tests - online,3,152,152,152,152,20,9,10,Level9,Zone2,response_text_entry,2028.5,,Enter Key,s,1,1,0,0,,,,,1,va,S,,,0.857786271,0.543258903,0.428887465,0.343109428,0.271628011,0.214443024,0.171554351,0.135813825,0.107221423,0.08577713,0.0686217,0.05432551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_upper_100.png,0.686224662,,,,,,,,,,,,
45,1667986628155,09/11/2022 09:37:08,1667986628795,1,09/11/2022 10:37:08,102468,2,task-dqjp,,25126239,38,7339199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x830,,Vision tests - online,3,152,152,152,152,20,9,15,end,advancementZone,timelimit_screen,16.31099999998696,,,,,0,1,0,,,1,,1,va,S,,,0.857786271,0.543258903,0.428887465,0.343109428,0.271628011,0.214443024,0.171554351,0.135813825,0.107221423,0.08577713,0.0686217,0.05432551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_upper_100.png,0.686224662,,,,,,,,,,,,
46,1667986628588,09/11/2022 09:37:08,1667986629277,1,09/11/2022 10:37:09,102468,2,task-dqjp,,25126239,38,7339199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x830,,Vision tests - online,3,152,152,152,152,23,10,1,Screen 1,fixation,fixation,500.66400000010617,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,1667986628765,09/11/2022 09:37:08,1667986629356,1,09/11/2022 10:37:09,102468,2,task-dqjp,,25126239,38,7339199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x830,,Vision tests - online,3,152,152,152,152,6,10,1,start,script,force_advance,49.75,,,,,0,1,0,,,,,1,va,C,,,0.857786271,0.543258903,0.428887465,0.343109428,0.271628011,0.214443024,0.171554351,0.135813825,0.107221423,0.08577713,0.0686217,0.05432551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C_upper_100.png,0.686224662,,,,,,,,,,,,
48,1667986631931,09/11/2022 09:37:11,1667986632622,1,09/11/2022 10:37:12,102468,2,task-dqjp,,25126239,38,7339199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x830,,Vision tests - online,3,152,152,152,152,6,10,11,Level10,Zone2,response_text_entry,3248.3000000715256,,Enter Key,o,1,0,1,0,,,,,1,va,C,,,0.857786271,0.543258903,0.428887465,0.343109428,0.271628011,0.214443024,0.171554351,0.135813825,0.107221423,0.08577713,0.0686217,0.05432551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C_upper_100.png,0.686224662,,,,,,,,,,,,
49,1667986632025,09/11/2022 09:37:12,1667986632640,1,09/11/2022 10:37:12,102468,2,task-dqjp,,25126239,38,7339199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x830,,Vision tests - online,3,152,152,152,152,6,10,15,end,advancementZone,timelimit_screen,16.40500000002794,,,,,0,1,0,,,1,,1,va,C,,,0.857786271,0.543258903,0.428887465,0.343109428,0.271628011,0.214443024,0.171554351,0.135813825,0.107221423,0.08577713,0.0686217,0.05432551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C_upper_100.png,0.686224662,,,,,,,,,,,,
50,1667986632441,09/11/2022 09:37:12,1667986633130,1,09/11/2022 10:37:13,102468,2,task-dqjp,,25126239,38,7339199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x830,,Vision tests - online,3,152,152,152,152,25,11,1,Screen 1,fixation,fixation,500.3320000000531,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,1667986632594,09/11/2022 09:37:12,1667986633227,1,09/11/2022 10:37:13,102468,2,task-dqjp,,25126239,38,7339199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x830,,Vision tests - online,3,152,152,152,152,28,11,1,start,script,force_advance,50.01599999994505,,,,,0,1,0,,,,,2,va,D,,,0.857786271,0.543258903,0.428887465,0.343109428,0.271628011,0.214443024,0.171554351,0.135813825,0.107221423,0.08577713,0.0686217,0.05432551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D_upper_100.png,0.686224662,,,,,,,,,,,,
52,1667986634640,09/11/2022 09:37:14,1667986635332,1,09/11/2022 10:37:15,102468,2,task-dqjp,,25126239,38,7339199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x830,,Vision tests - online,3,152,152,152,152,28,11,9,Level8,Zone2,response_text_entry,2091.399999976158,,Enter Key,d,1,1,0,0,,,,,2,va,D,,,0.857786271,0.543258903,0.428887465,0.343109428,0.271628011,0.214443024,0.171554351,0.135813825,0.107221423,0.08577713,0.0686217,0.05432551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D_upper_100.png,0.686224662,,,,,,,,,,,,
53,1667986634720,09/11/2022 09:37:14,1667986635352,1,09/11/2022 10:37:15,102468,2,task-dqjp,,25126239,38,7339199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x830,,Vision tests - online,3,152,152,152,152,28,11,15,end,advancementZone,timelimit_screen,16.535000000032596,,,,,0,1,0,,,1,,2,va,D,,,0.857786271,0.543258903,0.428887465,0.343109428,0.271628011,0.214443024,0.171554351,0.135813825,0.107221423,0.08577713,0.0686217,0.05432551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D_upper_100.png,0.686224662,,,,,,,,,,,,
54,1667986635131,09/11/2022 09:37:15,1667986635832,1,09/11/2022 10:37:15,102468,2,task-dqjp,,25126239,38,7339199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x830,,Vision tests - online,3,152,152,152,152,27,12,1,Screen 1,fixation,fixation,500.67299999995157,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,1667986635319,09/11/2022 09:37:15,1667986635936,1,09/11/2022 10:37:15,102468,2,task-dqjp,,25126239,38,7339199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x830,,Vision tests - online,3,152,152,152,152,42,12,1,start,script,force_advance,66.40399999998044,,,,,0,1,0,,,,,2,va,U,,,0.857786271,0.543258903,0.428887465,0.343109428,0.271628011,0.214443024,0.171554351,0.135813825,0.107221423,0.08577713,0.0686217,0.05432551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U_upper_100.png,0.686224662,,,,,,,,,,,,
56,1667986636799,09/11/2022 09:37:16,1667986637493,1,09/11/2022 10:37:17,102468,2,task-dqjp,,25126239,38,7339199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x830,,Vision tests - online,3,152,152,152,152,42,12,10,Level9,Zone2,response_text_entry,1540.2999999523163,,Enter Key,u,1,1,0,0,,,,,2,va,U,,,0.857786271,0.543258903,0.428887465,0.343109428,0.271628011,0.214443024,0.171554351,0.135813825,0.107221423,0.08577713,0.0686217,0.05432551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U_upper_100.png,0.686224662,,,,,,,,,,,,
57,1667986636881,09/11/2022 09:37:16,1667986637510,1,09/11/2022 10:37:17,102468,2,task-dqjp,,25126239,38,7339199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x830,,Vision tests - online,3,152,152,152,152,42,12,15,end,advancementZone,timelimit_screen,16.37300000002142,,,,,0,1,0,,,1,,2,va,U,,,0.857786271,0.543258903,0.428887465,0.343109428,0.271628011,0.214443024,0.171554351,0.135813825,0.107221423,0.08577713,0.0686217,0.05432551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U_upper_100.png,0.686224662,,,,,,,,,,,,
58,1667986637309,09/11/2022 09:37:17,1667986638002,1,09/11/2022 10:37:18,102468,2,task-dqjp,,25126239,38,7339199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x830,,Vision tests - online,3,152,152,152,152,29,13,1,Screen 1,fixation,fixation,501.4549999999581,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,1667986637475,09/11/2022 09:37:17,1667986638076,1,09/11/2022 10:37:18,102468,2,task-dqjp,,25126239,38,7339199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x830,,Vision tests - online,3,152,152,152,152,38,13,1,start,script,force_advance,48.98199999995995,,,,,0,1,0,,,,,2,va,R,,,0.857786271,0.543258903,0.428887465,0.343109428,0.271628011,0.214443024,0.171554351,0.135813825,0.107221423,0.08577713,0.0686217,0.05432551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_upper_100.png,0.686224662,,,,,,,,,,,,
60,1667986639342,09/11/2022 09:37:19,1667986640032,1,09/11/2022 10:37:20,102468,2,task-dqjp,,25126239,38,7339199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x830,,Vision tests - online,3,152,152,152,152,38,13,11,Level10,Zone2,response_text_entry,1937.7999999523163,,Enter Key,r,1,1,0,0,,,,,2,va,R,,,0.857786271,0.543258903,0.428887465,0.343109428,0.271628011,0.214443024,0.171554351,0.135813825,0.107221423,0.08577713,0.0686217,0.05432551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_upper_100.png,0.686224662,,,,,,,,,,,,
61,1667986639420,09/11/2022 09:37:19,1667986640048,1,09/11/2022 10:37:20,102468,2,task-dqjp,,25126239,38,7339199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x830,,Vision tests - online,3,152,152,152,152,38,13,15,end,advancementZone,timelimit_screen,16.67200000002049,,,,,0,1,0,,,1,,2,va,R,,,0.857786271,0.543258903,0.428887465,0.343109428,0.271628011,0.214443024,0.171554351,0.135813825,0.107221423,0.08577713,0.0686217,0.05432551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_upper_100.png,0.686224662,,,,,,,,,,,,
62,1667986639847,09/11/2022 09:37:19,1667986640535,1,09/11/2022 10:37:20,102468,2,task-dqjp,,25126239,38,7339199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x830,,Vision tests - online,3,152,152,152,152,31,14,1,Screen 1,fixation,fixation,500.6829999999609,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,1667986640013,09/11/2022 09:37:20,1667986640610,1,09/11/2022 10:37:20,102468,2,task-dqjp,,25126239,38,7339199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x830,,Vision tests - online,3,152,152,152,152,36,14,1,start,script,force_advance,49.72299999999814,,,,,0,1,0,,,,,2,va,O,,,0.857786271,0.543258903,0.428887465,0.343109428,0.271628011,0.214443024,0.171554351,0.135813825,0.107221423,0.08577713,0.0686217,0.05432551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O_upper_100.png,0.686224662,,,,,,,,,,,,
64,1667986641863,09/11/2022 09:37:21,1667986642552,1,09/11/2022 10:37:22,102468,2,task-dqjp,,25126239,38,7339199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x830,,Vision tests - online,3,152,152,152,152,36,14,12,Level11,Zone2,response_text_entry,1926.6999999284744,,Enter Key,o,1,1,0,0,,,,,2,va,O,,,0.857786271,0.543258903,0.428887465,0.343109428,0.271628011,0.214443024,0.171554351,0.135813825,0.107221423,0.08577713,0.0686217,0.05432551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O_upper_100.png,0.686224662,,,,,,,,,,,,
65,1667986641969,09/11/2022 09:37:21,1667986642565,1,09/11/2022 10:37:22,102468,2,task-dqjp,,25126239,38,7339199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x830,,Vision tests - online,3,152,152,152,152,36,14,15,end,advancementZone,timelimit_screen,16.070999999996275,,,,,0,1,0,,,1,,2,va,O,,,0.857786271,0.543258903,0.428887465,0.343109428,0.271628011,0.214443024,0.171554351,0.135813825,0.107221423,0.08577713,0.0686217,0.05432551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O_upper_100.png,0.686224662,,,,,,,,,,,,
66,1667986642373,09/11/2022 09:37:22,1667986643053,1,09/11/2022 10:37:23,102468,2,task-dqjp,,25126239,38,7339199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x830,,Vision tests - online,3,152,152,152,152,33,15,1,Screen 1,fixation,fixation,500.6600000000326,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,1667986642509,09/11/2022 09:37:22,1667986643124,1,09/11/2022 10:37:23,102468,2,task-dqjp,,25126239,38,7339199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x830,,Vision tests - online,3,152,152,152,152,34,15,1,start,script,force_advance,49.71799999999348,,,,,0,1,0,,,,,2,va,N,,,0.857786271,0.543258903,0.428887465,0.343109428,0.271628011,0.214443024,0.171554351,0.135813825,0.107221423,0.08577713,0.0686217,0.05432551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N_upper_100.png,0.686224662,,,,,,,,,,,,
68,1667986646690,09/11/2022 09:37:26,1667986647381,1,09/11/2022 10:37:27,102468,2,task-dqjp,,25126239,38,7339199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x830,,Vision tests - online,3,152,152,152,152,34,15,13,Level12,Zone2,response_text_entry,4242,,Enter Key,h,1,0,1,0,,,,,2,va,N,,,0.857786271,0.543258903,0.428887465,0.343109428,0.271628011,0.214443024,0.171554351,0.135813825,0.107221423,0.08577713,0.0686217,0.05432551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N_upper_100.png,0.686224662,,,,,,,,,,,,
69,1667986646770,09/11/2022 09:37:26,1667986647397,1,09/11/2022 10:37:27,102468,2,task-dqjp,,25126239,38,7339199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x830,,Vision tests - online,3,152,152,152,152,34,15,15,end,advancementZone,timelimit_screen,16.589999999967404,,,,,0,1,0,,,1,,2,va,N,,,0.857786271,0.543258903,0.428887465,0.343109428,0.271628011,0.214443024,0.171554351,0.135813825,0.107221423,0.08577713,0.0686217,0.05432551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N_upper_100.png,0.686224662,,,,,,,,,,,,
70,1667986647195,09/11/2022 09:37:27,1667986647890,1,09/11/2022 10:37:27,102468,2,task-dqjp,,25126239,38,7339199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1244x830,1244x830,,Vision tests - online,3,152,152,152,152,35,16,1,Screen 1,fixation,fixation,500.60999999998603,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
